Statistic	a	b	c	d	NrSites	Estimate_Total	Estimate_Jackknife	StdErr_Jackknife	Z_score_Jackknife
F2	Mozabite	Adygei			593124	8.4667e-3	8.4667e-3	1.4542e-4	58.22063393084517
F2	Mozabite	Balochi			593124	9.6318e-3	9.6318e-3	1.5271e-4	63.071902408348876
F2	Mozabite	Basque			593124	9.1390e-3	9.1390e-3	1.5135e-4	60.38238270274112
F2	Mozabite	BedouinA			593124	4.8940e-3	4.8940e-3	9.4831e-5	51.607158529684234
F2	Mozabite	BedouinB			593124	9.6142e-3	9.6142e-3	1.5743e-4	61.07151811448197
F2	Mozabite	Biaka			593124	3.7887e-2	3.7887e-2	3.5979e-4	105.3034472181762
F2	Mozabite	Brahui			593124	1.0031e-2	1.0031e-2	1.5383e-4	65.20357296155633
F2	Mozabite	Burusho			593124	1.1565e-2	1.1565e-2	1.6569e-4	69.79788741895372
F2	Mozabite	Druze			593124	7.1167e-3	7.1167e-3	1.2456e-4	57.1367481861679
F2	Mozabite	French			593124	7.5023e-3	7.5023e-3	1.3168e-4	56.97321351112527
F2	Mozabite	Han			593124	3.0306e-2	3.0306e-2	3.1403e-4	96.50675006266411
F2	Mozabite	Hazara			593124	1.3979e-2	1.3979e-2	2.1845e-4	63.99438321818374
F2	Mozabite	Italian_North			593124	6.8720e-3	6.8720e-3	1.2864e-4	53.42022109808811
F2	Mozabite	Japanese			593124	3.0822e-2	3.0822e-2	3.0895e-4	99.76261264781263
F2	Mozabite	Kalash			593124	1.6570e-2	1.6570e-2	2.3266e-4	71.2210645613087
F2	Mozabite	Karitiana			593124	5.7188e-2	5.7188e-2	5.0059e-4	114.24218419628502
F2	Mozabite	Makrani			593124	9.2210e-3	9.2210e-3	1.3442e-4	68.59744371199595
F2	Mozabite	Mandenka			593124	2.8284e-2	2.8284e-2	2.9557e-4	95.69222136759426
F2	Mozabite	Mayan			593124	3.6474e-2	3.6474e-2	4.4633e-4	81.72003591502379
F2	Mozabite	Mozabite			593124	-5.8295e-3	-5.8295e-3	1.6930e-5	-344.3275099014842
F2	Mozabite	Orcadian			593124	9.1316e-3	9.1316e-3	1.5006e-4	60.85394766266127
F2	Mozabite	Palestinian			593124	5.6564e-3	5.6564e-3	9.6087e-5	58.86753571678131
F2	Mozabite	Papuan			593124	5.0906e-2	5.0906e-2	5.2007e-4	97.88316042993466
F2	Mozabite	Pathan			593124	9.8561e-3	9.8561e-3	1.5109e-4	65.23429051536857
F2	Mozabite	Pima			593124	4.6798e-2	4.6798e-2	5.0829e-4	92.06939477325149
F2	Mozabite	Russian			593124	9.3385e-3	9.3385e-3	1.4134e-4	66.06957541108112
F2	Mozabite	Sardinian			593124	7.7303e-3	7.7303e-3	1.3366e-4	57.83735373534014
F2	Mozabite	Sindhi_Pakistan			593124	1.0672e-2	1.0672e-2	1.6956e-4	62.94033319098401
F2	Mozabite	Yakut			593124	2.7706e-2	2.7706e-2	3.1432e-4	88.14540182381243
F2	Mozabite	Yoruba			593124	2.8717e-2	2.8717e-2	2.9425e-4	97.59603068441464
F2	Orcadian	Adygei			593124	3.1463e-3	3.1463e-3	9.6238e-5	32.69327581295387
F2	Orcadian	Balochi			593124	5.6456e-3	5.6456e-3	1.1493e-4	49.12114780472961
F2	Orcadian	Basque			593124	2.7166e-3	2.7166e-3	9.2020e-5	29.52242693697855
F2	Orcadian	BedouinA			593124	4.9556e-3	4.9556e-3	1.0025e-4	49.430773740643765
F2	Orcadian	BedouinB			593124	9.9345e-3	9.9345e-3	1.6532e-4	60.09149322326452
F2	Orcadian	Biaka			593124	5.2299e-2	5.2299e-2	3.9083e-4	133.8140126937352
F2	Orcadian	Brahui			593124	6.2322e-3	6.2322e-3	1.1669e-4	53.40983530060709
F2	Orcadian	Burusho			593124	6.9414e-3	6.9414e-3	1.3611e-4	50.99780289894024
F2	Orcadian	Druze			593124	4.6719e-3	4.6719e-3	9.6680e-5	48.323154759743986
F2	Orcadian	French			593124	8.0821e-4	8.0821e-4	6.4157e-5	12.597428646106728
F2	Orcadian	Han			593124	2.8326e-2	2.8326e-2	3.2516e-4	87.11506385709316
F2	Orcadian	Hazara			593124	1.0015e-2	1.0015e-2	2.0564e-4	48.702185793565164
F2	Orcadian	Italian_North			593124	1.5405e-3	1.5405e-3	7.9829e-5	19.297804345336107
F2	Orcadian	Japanese			593124	2.8833e-2	2.8833e-2	2.9979e-4	96.17529617236917
F2	Orcadian	Kalash			593124	1.1193e-2	1.1193e-2	1.9579e-4	57.16577981447504
F2	Orcadian	Karitiana			593124	5.1817e-2	5.1817e-2	5.2936e-4	97.88672411286021
F2	Orcadian	Makrani			593124	5.8663e-3	5.8663e-3	1.1948e-4	49.09816726415613
F2	Orcadian	Mandenka			593124	4.3453e-2	4.3453e-2	3.2613e-4	133.23834806993645
F2	Orcadian	Mayan			593124	3.1727e-2	3.1727e-2	4.5156e-4	70.26001550785983
F2	Orcadian	Mozabite			593124	9.1316e-3	9.1316e-3	1.5006e-4	60.85394766266127
F2	Orcadian	Orcadian			593124	-8.9287e-3	-8.9287e-3	3.0595e-5	-291.8332206083229
F2	Orcadian	Palestinian			593124	4.7097e-3	4.7097e-3	9.5672e-5	49.22726413938179
F2	Orcadian	Papuan			593124	4.9913e-2	4.9913e-2	5.2341e-4	95.36045774683892
F2	Orcadian	Pathan			593124	5.0656e-3	5.0656e-3	1.1569e-4	43.784289611833344
F2	Orcadian	Pima			593124	4.1628e-2	4.1628e-2	5.1764e-4	80.41996634150217
F2	Orcadian	Russian			593124	1.6397e-3	1.6397e-3	8.0330e-5	20.41258606171092
F2	Orcadian	Sardinian			593124	3.7252e-3	3.7252e-3	8.8651e-5	42.02085581095628
F2	Orcadian	Sindhi_Pakistan			593124	6.4304e-3	6.4304e-3	1.3807e-4	46.57299056213791
F2	Orcadian	Yakut			593124	2.4527e-2	2.4527e-2	3.2710e-4	74.983047058549
F2	Orcadian	Yoruba			593124	4.3925e-2	4.3925e-2	3.0915e-4	142.08521834047312
F2	Palestinian	Adygei			593124	2.8639e-3	2.8639e-3	7.3767e-5	38.82353627034952
F2	Palestinian	Balochi			593124	4.2897e-3	4.2897e-3	8.2682e-5	51.882295685777635
F2	Palestinian	Basque			593124	4.9747e-3	4.9747e-3	8.6189e-5	57.71816054776551
F2	Palestinian	BedouinA			593124	1.3694e-3	1.3694e-3	4.2361e-5	32.328244790619905
F2	Palestinian	BedouinB			593124	5.3198e-3	5.3198e-3	1.0240e-4	51.94945672139317
F2	Palestinian	Biaka			593124	4.4279e-2	4.4279e-2	3.4418e-4	128.65095215845767
F2	Palestinian	Brahui			593124	4.7033e-3	4.7033e-3	8.7142e-5	53.97228286040807
F2	Palestinian	Burusho			593124	6.5021e-3	6.5021e-3	9.5607e-5	68.0085138386893
F2	Palestinian	Druze			593124	2.2034e-3	2.2034e-3	4.6879e-5	47.00299569891942
F2	Palestinian	French			593124	3.2924e-3	3.2924e-3	5.8387e-5	56.38968781787889
F2	Palestinian	Han			593124	2.7179e-2	2.7179e-2	2.6333e-4	103.21382576423628
F2	Palestinian	Hazara			593124	9.6802e-3	9.6802e-3	1.6703e-4	57.95538241428739
F2	Palestinian	Italian_North			593124	2.4031e-3	2.4031e-3	5.4319e-5	44.23992056938175
F2	Palestinian	Japanese			593124	2.7746e-2	2.7746e-2	2.5808e-4	107.51003300380864
F2	Palestinian	Kalash			593124	1.1109e-2	1.1109e-2	1.7239e-4	64.43939350017841
F2	Palestinian	Karitiana			593124	5.3281e-2	5.3281e-2	4.9724e-4	107.15279500726498
F2	Palestinian	Makrani			593124	3.9918e-3	3.9918e-3	7.1161e-5	56.09490327802347
F2	Palestinian	Mandenka			593124	3.5238e-2	3.5238e-2	2.8192e-4	124.99185294853902
F2	Palestinian	Mayan			593124	3.2804e-2	3.2804e-2	4.0877e-4	80.25128484568175
F2	Palestinian	Mozabite			593124	5.6564e-3	5.6564e-3	9.6087e-5	58.86753571678131
F2	Palestinian	Orcadian			593124	4.7097e-3	4.7097e-3	9.5672e-5	49.22726413938179
F2	Palestinian	Palestinian			593124	-3.1645e-3	-3.1645e-3	1.0081e-5	-313.9204767088318
F2	Palestinian	Papuan			593124	4.7945e-2	4.7945e-2	4.7370e-4	101.21427756651869
F2	Palestinian	Pathan			593124	4.5524e-3	4.5524e-3	8.3580e-5	54.46768217771223
F2	Palestinian	Pima			593124	4.2948e-2	4.2948e-2	4.8033e-4	89.41287465003077
F2	Palestinian	Russian			593124	5.0015e-3	5.0015e-3	7.3971e-5	67.6139045475074
F2	Palestinian	Sardinian			593124	3.9745e-3	3.9745e-3	7.5983e-5	52.30781435869005
F2	Palestinian	Sindhi_Pakistan			593124	5.3774e-3	5.3774e-3	1.0559e-4	50.92560084352013
F2	Palestinian	Yakut			593124	2.4341e-2	2.4341e-2	2.9230e-4	83.27553630845624
F2	Palestinian	Yoruba			593124	3.5635e-2	3.5635e-2	2.6730e-4	133.31454891682029
F2	Papuan	Adygei			593124	4.7642e-2	4.7642e-2	5.0534e-4	94.27707300817762
F2	Papuan	Balochi			593124	4.4162e-2	4.4162e-2	4.4637e-4	98.936447427948
F2	Papuan	Basque			593124	5.1699e-2	5.1699e-2	5.0838e-4	101.69345902501345
F2	Papuan	BedouinA			593124	4.7558e-2	4.7558e-2	4.8438e-4	98.1831111003018
F2	Papuan	BedouinB			593124	5.3169e-2	5.3169e-2	5.4253e-4	98.00110674208354
F2	Papuan	Biaka			593124	7.5828e-2	7.5828e-2	6.3260e-4	119.86762809278432
F2	Papuan	Brahui			593124	4.4685e-2	4.4685e-2	4.8036e-4	93.02510304149635
F2	Papuan	Burusho			593124	4.1470e-2	4.1470e-2	4.2034e-4	98.65775999471005
F2	Papuan	Druze			593124	4.9403e-2	4.9403e-2	5.0889e-4	97.07883638652852
F2	Papuan	French			593124	4.9513e-2	4.9513e-2	5.2174e-4	94.90039372606144
F2	Papuan	Han			593124	4.3963e-2	4.3963e-2	4.7364e-4	92.81869832051952
F2	Papuan	Hazara			593124	3.9279e-2	3.9279e-2	4.4139e-4	88.98977623936062
F2	Papuan	Italian_North			593124	4.9898e-2	4.9898e-2	5.1949e-4	96.05183895770817
F2	Papuan	Japanese			593124	4.4467e-2	4.4467e-2	5.0117e-4	88.72737444158747
F2	Papuan	Kalash			593124	4.9141e-2	4.9141e-2	4.7927e-4	102.53370458428532
F2	Papuan	Karitiana			593124	7.4992e-2	7.4992e-2	7.7756e-4	96.44543681980169
F2	Papuan	Makrani			593124	4.4926e-2	4.4926e-2	4.6917e-4	95.756903899002
F2	Papuan	Mandenka			593124	6.8384e-2	6.8384e-2	6.1517e-4	111.16320056385936
F2	Papuan	Mayan			593124	5.6674e-2	5.6674e-2	6.3853e-4	88.75747187763017
F2	Papuan	Mozabite			593124	5.0906e-2	5.0906e-2	5.2007e-4	97.88316042993466
F2	Papuan	Orcadian			593124	4.9913e-2	4.9913e-2	5.2341e-4	95.36045774683892
F2	Papuan	Palestinian			593124	4.7945e-2	4.7945e-2	4.7370e-4	101.21427756651869
F2	Papuan	Papuan			593124	-6.6883e-3	-6.6883e-3	3.7749e-5	-177.17779342989496
F2	Papuan	Pathan			593124	4.2517e-2	4.2517e-2	4.6153e-4	92.12237457595286
F2	Papuan	Pima			593124	6.5685e-2	6.5685e-2	6.6544e-4	98.70884704450219
F2	Papuan	Russian			593124	4.7687e-2	4.7687e-2	5.1663e-4	92.30560716662457
F2	Papuan	Sardinian			593124	5.2472e-2	5.2472e-2	5.3886e-4	97.37656789114158
F2	Papuan	Sindhi_Pakistan			593124	4.1688e-2	4.1688e-2	4.5594e-4	91.43178094306015
F2	Papuan	Yakut			593124	4.5578e-2	4.5578e-2	4.7032e-4	96.90919263145872
F2	Papuan	Yoruba			593124	6.8316e-2	6.8316e-2	6.1762e-4	110.6122879514611
F2	Pathan	Adygei			593124	2.8445e-3	2.8445e-3	8.3608e-5	34.021983231832884
F2	Pathan	Balochi			593124	1.2423e-3	1.2423e-3	5.2519e-5	23.655002485651675
F2	Pathan	Basque			593124	6.8187e-3	6.8187e-3	1.0718e-4	63.6191081182196
F2	Pathan	BedouinA			593124	4.6887e-3	4.6887e-3	8.6094e-5	54.46044639480033
F2	Pathan	BedouinB			593124	1.0004e-2	1.0004e-2	1.5690e-4	63.7558586255935
F2	Pathan	Biaka			593124	4.7123e-2	4.7123e-2	3.4428e-4	136.87539516920143
F2	Pathan	Brahui			593124	1.7369e-3	1.7369e-3	6.3844e-5	27.204993317852136
F2	Pathan	Burusho			593124	1.7292e-3	1.7292e-3	5.7730e-5	29.953648659303685
F2	Pathan	Druze			593124	4.8747e-3	4.8747e-3	8.2888e-5	58.810992851776675
F2	Pathan	French			593124	4.3329e-3	4.3329e-3	8.6524e-5	50.07733227495644
F2	Pathan	Han			593124	2.0329e-2	2.0329e-2	2.1795e-4	93.27099862901427
F2	Pathan	Hazara			593124	4.9724e-3	4.9724e-3	1.2493e-4	39.802925243866746
F2	Pathan	Italian_North			593124	4.4923e-3	4.4923e-3	9.6494e-5	46.55493676946115
F2	Pathan	Japanese			593124	2.0808e-2	2.0808e-2	2.0872e-4	99.69703362484745
F2	Pathan	Kalash			593124	6.9106e-3	6.9106e-3	1.4304e-4	48.311606809732766
F2	Pathan	Karitiana			593124	4.5435e-2	4.5435e-2	4.9049e-4	92.63163035704108
F2	Pathan	Makrani			593124	1.7460e-3	1.7460e-3	6.3057e-5	27.68854863750717
F2	Pathan	Mandenka			593124	3.8385e-2	3.8385e-2	3.0945e-4	124.04350054039419
F2	Pathan	Mayan			593124	2.6062e-2	2.6062e-2	3.6288e-4	71.81901787276469
F2	Pathan	Mozabite			593124	9.8561e-3	9.8561e-3	1.5109e-4	65.23429051536857
F2	Pathan	Orcadian			593124	5.0656e-3	5.0656e-3	1.1569e-4	43.784289611833344
F2	Pathan	Palestinian			593124	4.5524e-3	4.5524e-3	8.3580e-5	54.46768217771223
F2	Pathan	Papuan			593124	4.2517e-2	4.2517e-2	4.6153e-4	92.12237457595286
F2	Pathan	Pathan			593124	-7.0701e-3	-7.0701e-3	2.2978e-5	-307.69327041358395
F2	Pathan	Pima			593124	3.5596e-2	3.5596e-2	4.2970e-4	82.83933239505595
F2	Pathan	Russian			593124	4.0942e-3	4.0942e-3	9.1981e-5	44.51135949458909
F2	Pathan	Sardinian			593124	7.5894e-3	7.5894e-3	1.2624e-4	60.11893256737457
F2	Pathan	Sindhi_Pakistan			593124	8.6373e-4	8.6373e-4	6.1147e-5	14.125412356445722
F2	Pathan	Yakut			593124	1.7952e-2	1.7952e-2	2.4253e-4	74.02179571863398
F2	Pathan	Yoruba			593124	3.8770e-2	3.8770e-2	2.9069e-4	133.3741386458573
F2	Pima	Adygei			593124	3.9852e-2	3.9852e-2	4.6075e-4	86.4940507083722
F2	Pima	Balochi			593124	3.7965e-2	3.7965e-2	4.5736e-4	83.00899531671185
F2	Pima	Basque			593124	4.4332e-2	4.4332e-2	5.1002e-4	86.92111250337517
F2	Pima	BedouinA			593124	4.2561e-2	4.2561e-2	4.8096e-4	88.49206127952287
F2	Pima	BedouinB			593124	4.8338e-2	4.8338e-2	4.7287e-4	102.22439461398565
F2	Pima	Biaka			593124	7.7774e-2	7.7774e-2	5.2742e-4	147.46130467356878
F2	Pima	Brahui			593124	3.8393e-2	3.8393e-2	4.4457e-4	86.35920074837513
F2	Pima	Burusho			593124	3.4161e-2	3.4161e-2	4.2977e-4	79.48746089730783
F2	Pima	Druze			593124	4.3660e-2	4.3660e-2	4.6026e-4	94.85806119350083
F2	Pima	French			593124	4.1512e-2	4.1512e-2	4.8236e-4	86.05952773917144
F2	Pima	Han			593124	3.1342e-2	3.1342e-2	4.3244e-4	72.47616745008833
F2	Pima	Hazara			593124	2.8443e-2	2.8443e-2	3.7040e-4	76.78853158766037
F2	Pima	Italian_North			593124	4.2290e-2	4.2290e-2	4.8611e-4	86.99539535893663
F2	Pima	Japanese			593124	3.1039e-2	3.1039e-2	4.3912e-4	70.68392895147365
F2	Pima	Kalash			593124	4.2118e-2	4.2118e-2	4.9603e-4	84.90941232963644
F2	Pima	Karitiana			593124	2.6072e-2	2.6072e-2	4.3066e-4	60.540178538723765
F2	Pima	Makrani			593124	3.8950e-2	3.8950e-2	4.3530e-4	89.47869151897386
F2	Pima	Mandenka			593124	6.9812e-2	6.9812e-2	5.6203e-4	124.21282010824906
F2	Pima	Mayan			593124	1.1082e-2	1.1082e-2	2.4126e-4	45.93292358015461
F2	Pima	Mozabite			593124	4.6798e-2	4.6798e-2	5.0829e-4	92.06939477325149
F2	Pima	Orcadian			593124	4.1628e-2	4.1628e-2	5.1764e-4	80.41996634150217
F2	Pima	Palestinian			593124	4.2948e-2	4.2948e-2	4.8033e-4	89.41287465003077
F2	Pima	Papuan			593124	6.5685e-2	6.5685e-2	6.6544e-4	98.70884704450219
F2	Pima	Pathan			593124	3.5596e-2	3.5596e-2	4.2970e-4	82.83933239505595
F2	Pima	Pima			593124	-6.4880e-3	-6.4880e-3	3.7441e-5	-173.28712450479523
F2	Pima	Russian			593124	3.7727e-2	3.7727e-2	4.6553e-4	81.04044982632188
F2	Pima	Sardinian			593124	4.6179e-2	4.6179e-2	4.9941e-4	92.46822932313225
F2	Pima	Sindhi_Pakistan			593124	3.5848e-2	3.5848e-2	4.4660e-4	80.2696099160975
F2	Pima	Yakut			593124	2.9943e-2	2.9943e-2	4.2563e-4	70.34831185098616
F2	Pima	Yoruba			593124	6.9994e-2	6.9994e-2	5.4248e-4	129.02469385208832
F2	Russian	Adygei			593124	2.9188e-3	2.9188e-3	7.7813e-5	37.50989949346061
F2	Russian	Balochi			593124	4.9332e-3	4.9332e-3	9.4353e-5	52.28423459393584
F2	Russian	Basque			593124	3.3733e-3	3.3733e-3	7.2150e-5	46.75383613640842
F2	Russian	BedouinA			593124	5.0787e-3	5.0787e-3	8.0430e-5	63.14500273905529
F2	Russian	BedouinB			593124	1.0340e-2	1.0340e-2	1.5568e-4	66.417075588716
F2	Russian	Biaka			593124	5.1115e-2	5.1115e-2	3.9071e-4	130.82542600952
F2	Russian	Brahui			593124	5.4785e-3	5.4785e-3	9.5062e-5	57.63049415988416
F2	Russian	Burusho			593124	5.5683e-3	5.5683e-3	1.0255e-4	54.296102479377026
F2	Russian	Druze			593124	5.0691e-3	5.0691e-3	8.5318e-5	59.414032958595214
F2	Russian	French			593124	1.1941e-3	1.1941e-3	4.7150e-5	25.3245338121284
F2	Russian	Han			593124	2.4167e-2	2.4167e-2	2.6706e-4	90.49091997941947
F2	Russian	Hazara			593124	7.4979e-3	7.4979e-3	1.6167e-4	46.37693620389997
F2	Russian	Italian_North			593124	2.0678e-3	2.0678e-3	6.2198e-5	33.245483589092174
F2	Russian	Japanese			593124	2.4657e-2	2.4657e-2	2.5542e-4	96.53302050626475
F2	Russian	Kalash			593124	1.0268e-2	1.0268e-2	1.7496e-4	58.68963294735618
F2	Russian	Karitiana			593124	4.8025e-2	4.8025e-2	4.9496e-4	97.02747317723187
F2	Russian	Makrani			593124	5.2820e-3	5.2820e-3	1.0101e-4	52.29017335196454
F2	Russian	Mandenka			593124	4.2234e-2	4.2234e-2	3.2934e-4	128.23905403309647
F2	Russian	Mayan			593124	2.8058e-2	2.8058e-2	4.0660e-4	69.00677900403471
F2	Russian	Mozabite			593124	9.3385e-3	9.3385e-3	1.4134e-4	66.06957541108112
F2	Russian	Orcadian			593124	1.6397e-3	1.6397e-3	8.0330e-5	20.41258606171092
F2	Russian	Palestinian			593124	5.0015e-3	5.0015e-3	7.3971e-5	67.6139045475074
F2	Russian	Papuan			593124	4.7687e-2	4.7687e-2	5.1663e-4	92.30560716662457
F2	Russian	Pathan			593124	4.0942e-3	4.0942e-3	9.1981e-5	44.51135949458909
F2	Russian	Pima			593124	3.7727e-2	3.7727e-2	4.6553e-4	81.04044982632188
F2	Russian	Russian			593124	-5.3284e-3	-5.3284e-3	1.8916e-5	-281.6920448491129
F2	Russian	Sardinian			593124	4.6728e-3	4.6728e-3	8.6320e-5	54.13330794348852
F2	Russian	Sindhi_Pakistan			593124	5.2969e-3	5.2969e-3	1.1994e-4	44.163225955507656
F2	Russian	Yakut			593124	2.0154e-2	2.0154e-2	2.7243e-4	73.97768251691146
F2	Russian	Yoruba			593124	4.2705e-2	4.2705e-2	3.1362e-4	136.16918827517011
F2	Sardinian	Adygei			593124	4.5821e-3	4.5821e-3	1.0050e-4	45.59281001771408
F2	Sardinian	Balochi			593124	7.6731e-3	7.6731e-3	1.2274e-4	62.51482099163957
F2	Sardinian	Basque			593124	3.1607e-3	3.1607e-3	7.5626e-5	41.79426066551969
F2	Sardinian	BedouinA			593124	4.2036e-3	4.2036e-3	7.3845e-5	56.92488905609896
F2	Sardinian	BedouinB			593124	8.7565e-3	8.7565e-3	1.3887e-4	63.055699090486165
F2	Sardinian	Biaka			593124	5.2813e-2	5.2813e-2	3.8054e-4	138.78306920623473
F2	Sardinian	Brahui			593124	8.0932e-3	8.0932e-3	1.2191e-4	66.38853421782278
F2	Sardinian	Burusho			593124	9.7557e-3	9.7557e-3	1.4834e-4	65.76690724373125
F2	Sardinian	Druze			593124	4.0836e-3	4.0836e-3	7.5130e-5	54.35461487075241
F2	Sardinian	French			593124	2.1705e-3	2.1705e-3	6.0962e-5	35.60406114311965
F2	Sardinian	Han			593124	3.0983e-2	3.0983e-2	3.2880e-4	94.22790005388664
F2	Sardinian	Hazara			593124	1.2598e-2	1.2598e-2	1.9522e-4	64.5302085377188
F2	Sardinian	Italian_North			593124	1.6092e-3	1.6092e-3	5.4846e-5	29.340421362194842
F2	Sardinian	Japanese			593124	3.1487e-2	3.1487e-2	3.1468e-4	100.06231110132062
F2	Sardinian	Kalash			593124	1.4054e-2	1.4054e-2	2.1514e-4	65.32577533679923
F2	Sardinian	Karitiana			593124	5.6634e-2	5.6634e-2	5.3005e-4	106.84525076223895
F2	Sardinian	Makrani			593124	7.5325e-3	7.5325e-3	1.2237e-4	61.555662181296704
F2	Sardinian	Mandenka			593124	4.3657e-2	4.3657e-2	3.1895e-4	136.87584539206526
F2	Sardinian	Mayan			593124	3.5933e-2	3.5933e-2	4.5637e-4	78.7358791882628
F2	Sardinian	Mozabite			593124	7.7303e-3	7.7303e-3	1.3366e-4	57.83735373534014
F2	Sardinian	Orcadian			593124	3.7252e-3	3.7252e-3	8.8651e-5	42.02085581095628
F2	Sardinian	Palestinian			593124	3.9745e-3	3.9745e-3	7.5983e-5	52.30781435869005
F2	Sardinian	Papuan			593124	5.2472e-2	5.2472e-2	5.3886e-4	97.37656789114158
F2	Sardinian	Pathan			593124	7.5894e-3	7.5894e-3	1.2624e-4	60.11893256737457
F2	Sardinian	Pima			593124	4.6179e-2	4.6179e-2	4.9941e-4	92.46822932313225
F2	Sardinian	Russian			593124	4.6728e-3	4.6728e-3	8.6320e-5	54.13330794348852
F2	Sardinian	Sardinian			593124	-4.2547e-3	-4.2547e-3	1.4311e-5	-297.3039113584524
F2	Sardinian	Sindhi_Pakistan			593124	8.8023e-3	8.8023e-3	1.4994e-4	58.70461904070566
F2	Sardinian	Yakut			593124	2.7497e-2	2.7497e-2	3.4108e-4	80.61834406828736
F2	Sardinian	Yoruba			593124	4.4227e-2	4.4227e-2	3.1663e-4	139.68078608155477
F2	Sindhi_Pakistan	Adygei			593124	3.8515e-3	3.8515e-3	9.7984e-5	39.30753806469247
F2	Sindhi_Pakistan	Balochi			593124	1.4229e-3	1.4229e-3	6.7991e-5	20.92742918786922
F2	Sindhi_Pakistan	Basque			593124	8.1297e-3	8.1297e-3	1.4812e-4	54.88471979189139
F2	Sindhi_Pakistan	BedouinA			593124	5.5391e-3	5.5391e-3	1.1658e-4	47.51146822972518
F2	Sindhi_Pakistan	BedouinB			593124	1.0878e-2	1.0878e-2	1.8029e-4	60.33693498940661
F2	Sindhi_Pakistan	Biaka			593124	4.6859e-2	4.6859e-2	3.3118e-4	141.48923015077438
F2	Sindhi_Pakistan	Brahui			593124	1.8074e-3	1.8074e-3	7.1469e-5	25.289104994621894
F2	Sindhi_Pakistan	Burusho			593124	1.9917e-3	1.9917e-3	6.6804e-5	29.81393294160207
F2	Sindhi_Pakistan	Druze			593124	5.8272e-3	5.8272e-3	1.1539e-4	50.50014719840841
F2	Sindhi_Pakistan	French			593124	5.6131e-3	5.6131e-3	1.0600e-4	52.95515621396604
F2	Sindhi_Pakistan	Han			593124	1.9924e-2	1.9924e-2	2.4192e-4	82.35839841204626
F2	Sindhi_Pakistan	Hazara			593124	5.2408e-3	5.2408e-3	1.3631e-4	38.4482654271911
F2	Sindhi_Pakistan	Italian_North			593124	5.6953e-3	5.6953e-3	1.2577e-4	45.28503699362328
F2	Sindhi_Pakistan	Japanese			593124	2.0404e-2	2.0404e-2	2.2933e-4	88.96985850188713
F2	Sindhi_Pakistan	Kalash			593124	7.2949e-3	7.2949e-3	1.6274e-4	44.824800812967894
F2	Sindhi_Pakistan	Karitiana			593124	4.5663e-2	4.5663e-2	4.8692e-4	93.77923870281373
F2	Sindhi_Pakistan	Makrani			593124	1.8423e-3	1.8423e-3	7.4643e-5	24.682067314999426
F2	Sindhi_Pakistan	Mandenka			593124	3.8200e-2	3.8200e-2	2.9950e-4	127.54868865612164
F2	Sindhi_Pakistan	Mayan			593124	2.6546e-2	2.6546e-2	3.7580e-4	70.63877287541231
F2	Sindhi_Pakistan	Mozabite			593124	1.0672e-2	1.0672e-2	1.6956e-4	62.94033319098401
F2	Sindhi_Pakistan	Orcadian			593124	6.4304e-3	6.4304e-3	1.3807e-4	46.57299056213791
F2	Sindhi_Pakistan	Palestinian			593124	5.3774e-3	5.3774e-3	1.0559e-4	50.92560084352013
F2	Sindhi_Pakistan	Papuan			593124	4.1688e-2	4.1688e-2	4.5594e-4	91.43178094306015
F2	Sindhi_Pakistan	Pathan			593124	8.6373e-4	8.6373e-4	6.1147e-5	14.125412356445722
F2	Sindhi_Pakistan	Pima			593124	3.5848e-2	3.5848e-2	4.4660e-4	80.2696099160975
F2	Sindhi_Pakistan	Russian			593124	5.2969e-3	5.2969e-3	1.1994e-4	44.163225955507656
F2	Sindhi_Pakistan	Sardinian			593124	8.8023e-3	8.8023e-3	1.4994e-4	58.70461904070566
F2	Sindhi_Pakistan	Sindhi_Pakistan			593124	-8.6043e-3	-8.6043e-3	2.9063e-5	-296.05778824728986
F2	Sindhi_Pakistan	Yakut			593124	1.7958e-2	1.7958e-2	2.6018e-4	69.02232362473215
F2	Sindhi_Pakistan	Yoruba			593124	3.8543e-2	3.8543e-2	2.8137e-4	136.9825670475205
F2	Yakut	Adygei			593124	2.1555e-2	2.1555e-2	3.1041e-4	69.44032057565583
F2	Yakut	Balochi			593124	2.0002e-2	2.0002e-2	2.5592e-4	78.15816108714752
F2	Yakut	Basque			593124	2.6394e-2	2.6394e-2	3.1645e-4	83.40678648086913
F2	Yakut	BedouinA			593124	2.3899e-2	2.3899e-2	2.9720e-4	80.41429993680445
F2	Yakut	BedouinB			593124	2.9638e-2	2.9638e-2	3.3023e-4	89.74980782255072
F2	Yakut	Biaka			593124	5.8745e-2	5.8745e-2	4.4403e-4	132.29854201990574
F2	Yakut	Brahui			593124	2.0610e-2	2.0610e-2	2.7567e-4	74.76163910954571
F2	Yakut	Burusho			593124	1.5821e-2	1.5821e-2	2.3805e-4	66.4618801087047
F2	Yakut	Druze			593124	2.5283e-2	2.5283e-2	2.9478e-4	85.76939370793784
F2	Yakut	French			593124	2.3910e-2	2.3910e-2	3.0772e-4	77.7015304412076
F2	Yakut	Han			593124	7.4615e-3	7.4615e-3	1.1859e-4	62.91931423324904
F2	Yakut	Hazara			593124	7.0663e-3	7.0663e-3	1.6605e-4	42.555121062287725
